age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
65;blue-collar;married;high.school;no;yes;no;telephone;may;wed;1484;8;91;10;nonexistent;-2.109;93.603;-42.683;2.196;5137;no
49;admin.;married;university.degree;no;yes;no;telephone;feb;wed;1447;10;140;12;nonexistent;-2.062;94.191;-40.934;1.693;5039;no
63;unemployed;married;high.school;no;yes;no;cellular;aug;wed;1398;7;40;9;nonexistent;-0.397;93.04;-40.742;3.099;5063;yes
61;unemployed;married;professional.course;no;yes;no;cellular;jun;tue;1514;5;124;6;success;-0.711;93.267;-41.493;3.131;5115;no
33;housemaid;divorced;high.school;no;yes;no;cellular;may;thu;1227;10;92;9;nonexistent;-1.227;93.939;-41.984;2.926;5103;no
46;blue-collar;married;high.school;no;yes;no;cellular;may;tue;1118;8;120;9;nonexistent;-0.619;93.247;-40.283;3.385;5123;no
33;admin.;married;high.school;no;yes;no;telephone;may;thu;1292;9;196;10;nonexistent;-1.342;93.809;-41.465;3.04;5136;no
56;blue-collar;married;university.degree;no;yes;no;telephone;jun;tue;987;9;132;11;success;-1.568;93.653;-39.245;2.406;5045;no
63;management;married;high.school;no;no;yes;cellular;jun;mon;2365;4;92;7;nonexistent;-1.681;93.224;-43.143;2.479;5147;yes
59;admin.;married;high.school;no;yes;no;telephone;may;tue;1951;8;42;11;nonexistent;-1.402;93.624;-41.043;2.272;5012;yes
46;retired;single;high.school;no;yes;no;telephone;oct;fri;831;9;140;10;nonexistent;-1.779;93.758;-43.026;2.488;5033;no
54;services;married;basic.9y;no;yes;no;telephone;jun;mon;1286;9;113;11;nonexistent;-1.465;93.72;-39.402;2.6;5075;no
65;technician;divorced;basic.6y;no;yes;no;telephone;may;mon;1369;11;22;17;nonexistent;-1.853;93.866;-40.475;1.423;5045;no
68;technician;married;basic.4y;no;yes;no;telephone;jul;tue;1508;9;68;11;nonexistent;-0.821;92.642;-38.43;2.934;5123;yes
50;admin.;married;professional.course;no;yes;no;telephone;may;fri;538;10;89;10;nonexistent;-1.033;93.38;-40.433;3.29;5084;no
42;admin.;married;basic.9y;no;yes;no;cellular;jul;tue;539;10;114;8;nonexistent;-1.373;93.575;-39.595;3.468;5067;no
59;management;single;basic.9y;no;yes;no;telephone;jul;tue;816;7;72;12;nonexistent;-2.172;93.604;-36.42;2.658;5063;no
44;management;married;university.degree;no;yes;no;cellular;mar;tue;1119;11;71;10;nonexistent;-1.332;93.856;-41.234;2.752;5066;no
50;admin.;married;high.school;no;yes;no;cellular;may;fri;981;8;136;9;failure;-1.573;93.84;-37.258;2.669;5067;no
48;blue-collar;married;basic.4y;no;yes;no;telephone;may;fri;1995;12;18;12;failure;-1.905;93.877;-40.974;2.81;5153;yes
62;housemaid;divorced;professional.course;no;yes;no;cellular;may;wed;1872;7;90;8;nonexistent;-1.622;93.325;-40.954;2.787;5152;yes
69;services;married;basic.9y;no;yes;no;telephone;may;thu;1307;9;60;13;nonexistent;-2.105;93.321;-41.751;2.068;5190;no
65;blue-collar;married;high.school;no;yes;yes;cellular;aug;tue;1791;6;189;6;nonexistent;-1.794;93.884;-42.868;2.053;5115;no
48;services;married;high.school;no;yes;no;telephone;jul;tue;1899;10;31;12;nonexistent;-2.058;93.996;-42.638;2.502;5071;yes
26;management;married;basic.6y;no;yes;no;cellular;dec;thu;840;8;113;6;nonexistent;-1.378;93.657;-43.551;3.463;5092;no
45;technician;married;basic.4y;no;yes;no;telephone;may;tue;1316;11;6;11;nonexistent;-1.272;93.7;-38.553;3.915;5130;yes
50;retired;married;basic.6y;no;yes;no;telephone;aug;tue;1423;8;146;16;success;-2.255;93.963;-37.847;2.062;5123;no
49;technician;single;basic.4y;no;yes;yes;cellular;may;fri;1711;6;54;4;failure;-1.587;93.343;-43.986;2.501;5129;no
55;retired;married;basic.9y;no;yes;no;telephone;sep;tue;852;10;168;12;nonexistent;-1.376;93.63;-39.583;2.598;5053;no
53;blue-collar;single;university.degree;no;yes;no;cellular;may;mon;1273;6;179;5;nonexistent;-0.734;93.051;-39.015;3.573;5108;no
60;blue-collar;single;high.school;no;yes;yes;cellular;aug;thu;1741;7;89;10;nonexistent;-1.132;93.631;-40.041;2.879;5152;no
41;retired;married;university.degree;no;yes;no;telephone;may;tue;838;8;164;11;nonexistent;-2.201;93.807;-35.791;3.108;5122;no
59;technician;married;high.school;no;yes;no;cellular;may;wed;1382;7;6;8;nonexistent;-1.011;93.154;-41.898;2.64;5108;no
50;housemaid;single;high.school;no;no;no;cellular;jul;mon;1429;5;23;3;nonexistent;-0.627;93.343;-41.782;3.393;5098;no
49;technician;married;basic.6y;no;yes;no;telephone;apr;mon;1024;7;48;11;nonexistent;-1.671;93.678;-41.105;2.491;5077;no
71;unemployed;married;basic.9y;no;yes;no;cellular;aug;wed;1395;6;100;8;failure;-1.519;93.159;-42.927;2.503;5146;no
48;management;single;high.school;no;yes;no;telephone;may;tue;767;9;148;11;nonexistent;-1.567;93.478;-39.746;3.126;5067;no
59;blue-collar;married;university.degree;no;yes;no;cellular;jun;wed;1530;7;189;8;nonexistent;-1.105;93.675;-39.806;2.783;5090;no
43;technician;single;basic.4y;no;yes;no;cellular;may;fri;798;8;87;9;nonexistent;-1.037;93.465;-40.976;3.303;5074;no
47;retired;married;high.school;no;yes;no;cellular;aug;tue;1578;8;183;7;nonexistent;-1.822;93.754;-40.293;2.878;5125;no
43;services;married;basic.4y;no;yes;no;telephone;may;wed;1369;10;87;10;nonexistent;-0.618;93.532;-34.922;3.665;5046;yes
41;technician;married;high.school;no;yes;no;cellular;sep;mon;1190;8;117;9;nonexistent;-1.016;93.392;-40.57;3.29;5124;no
45;admin.;single;high.school;no;yes;yes;cellular;jul;fri;1706;6;36;7;nonexistent;-1.139;93.512;-36.246;3.67;5137;no
49;technician;married;professional.course;no;yes;no;telephone;jun;thu;1207;11;110;13;nonexistent;-1.477;93.859;-38.324;2.645;5080;no
58;blue-collar;married;basic.4y;no;yes;yes;cellular;aug;wed;1864;6;45;9;nonexistent;-1.609;93.841;-40.242;2.457;5126;no
46;services;single;basic.6y;no;yes;no;telephone;jul;mon;1260;9;86;14;failure;-1.981;94.006;-35.534;2.424;5119;no
51;services;single;high.school;no;yes;no;telephone;may;wed;1264;6;87;11;nonexistent;-1.167;92.939;-38.729;3.542;5169;no
52;blue-collar;single;university.degree;no;yes;no;telephone;may;tue;1270;6;42;12;nonexistent;-2.007;93.745;-37.326;2.484;5099;no
44;services;married;basic.9y;no;yes;no;cellular;may;fri;1506;6;73;8;nonexistent;-1.059;93.624;-38.019;3.31;5089;no
47;admin.;single;high.school;no;yes;no;cellular;jun;wed;784;11;29;9;failure;-0.753;93.493;-37.965;3.354;5089;no
62;management;married;high.school;no;yes;no;telephone;may;wed;1218;7;21;10;nonexistent;-1.366;93.032;-42.151;2.679;5158;no
69;admin.;married;basic.4y;no;yes;no;telephone;jul;mon;1363;6;190;10;nonexistent;-0.98;93.523;-40.079;2.827;5110;no
57;blue-collar;divorced;professional.course;no;yes;no;telephone;may;tue;1004;8;165;11;nonexistent;-0.962;93.355;-37.978;2.933;5105;no
71;retired;married;basic.9y;no;no;no;cellular;apr;thu;1444;5;165;7;failure;-0.828;93.025;-42.354;2.53;5099;no
58;services;married;professional.course;no;yes;no;cellular;jul;wed;1285;9;158;9;success;-1.104;93.545;-41.382;2.607;5098;no
46;admin.;married;high.school;no;yes;no;telephone;apr;tue;1091;9;195;11;nonexistent;-0.631;93.354;-42.482;2.9;5130;no
44;blue-collar;single;high.school;no;yes;no;telephone;may;tue;979;8;33;11;success;-2.866;94.157;-41.065;1.939;5035;no
57;management;married;basic.4y;no;yes;no;telephone;aug;tue;1013;11;61;11;nonexistent;-0.056;93.334;-41.623;2.789;5087;no
56;unemployed;married;university.degree;no;no;yes;cellular;apr;mon;1912;5;48;6;nonexistent;-1.319;93.409;-42.952;2.578;5135;no
55;unemployed;married;basic.6y;no;yes;no;telephone;may;fri;1170;11;171;11;nonexistent;-0.985;93.682;-39.261;2.516;5066;no
59;management;married;high.school;no;yes;no;cellular;jan;thu;1186;8;80;8;nonexistent;-2.436;93.463;-43.759;1.922;5115;no
73;services;single;professional.course;no;yes;no;telephone;may;fri;1127;8;156;12;nonexistent;-0.235;92.473;-38.325;3.063;5072;yes
69;housemaid;married;high.school;no;yes;no;cellular;may;tue;1552;7;20;9;nonexistent;-1.105;93.535;-39.212;2.861;5126;no
30;admin.;single;basic.9y;no;yes;no;cellular;jun;fri;983;9;43;6;nonexistent;-1.407;93.784;-41.349;3.265;5096;no
46;services;single;university.degree;no;yes;no;cellular;may;tue;1135;9;74;9;nonexistent;-0.965;93.737;-38.509;2.853;5097;no
55;technician;married;basic.9y;no;no;yes;cellular;apr;wed;1990;5;28;7;nonexistent;-1.631;93.584;-40.63;2.61;5130;no
60;technician;married;university.degree;no;yes;yes;telephone;may;tue;1774;7;109;11;nonexistent;-1.18;93.788;-38.275;2.96;5151;no
52;housemaid;married;basic.6y;no;yes;no;telephone;jun;thu;1210;9;100;15;nonexistent;-1.645;93.58;-40.021;2.486;5100;no
56;management;single;basic.9y;no;yes;no;cellular;jul;wed;1222;6;8;7;nonexistent;-0.942;93.102;-38.883;3.533;5125;no
47;admin.;married;basic.4y;no;yes;no;cellular;aug;wed;1372;7;103;5;failure;-1.586;93.552;-40.098;3.094;5114;no
64;blue-collar;married;basic.4y;no;no;no;cellular;may;fri;1279;5;88;7;failure;-0.994;93.054;-40.465;3.04;5107;no
54;technician;married;basic.9y;no;yes;no;cellular;jul;thu;523;7;65;9;nonexistent;-0.92;93.151;-38.273;3.545;5084;no
64;blue-collar;married;basic.4y;no;yes;yes;cellular;may;fri;1682;6;145;10;nonexistent;-1.405;93.769;-38.928;2.692;5132;no
60;blue-collar;single;university.degree;no;yes;no;cellular;jul;tue;1449;7;60;7;nonexistent;-1.414;92.946;-45.23;2.375;5141;no
52;housemaid;single;professional.course;no;no;no;cellular;sep;wed;1353;4;148;4;nonexistent;-2.453;93.154;-45.514;2.475;5120;no
61;admin.;married;basic.4y;no;yes;no;telephone;may;wed;1383;10;141;15;nonexistent;-2.402;94.273;-34.62;1.617;5066;no
51;management;single;basic.6y;no;yes;no;telephone;may;wed;1133;10;141;14;nonexistent;-2.142;93.891;-37.595;2.252;5057;no
32;unemployed;single;high.school;no;yes;no;cellular;jun;tue;1519;8;159;9;nonexistent;-2.39;94.394;-40.787;2.06;5095;no
48;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;1212;8;22;11;nonexistent;-1.956;93.818;-41.667;2.444;5046;no
62;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;1561;9;15;10;nonexistent;-0.319;93.07;-40.346;2.7;5087;yes
69;technician;single;high.school;no;yes;no;cellular;may;wed;1558;7;79;9;nonexistent;-1.186;92.485;-36.623;2.961;5072;yes
59;retired;single;high.school;no;yes;no;telephone;jun;wed;873;11;47;13;nonexistent;-1.358;93.539;-38.754;2.511;5042;no
52;admin.;married;high.school;no;yes;yes;telephone;may;tue;2113;11;36;16;nonexistent;-1.179;93.882;-40.706;2.559;5093;yes
51;blue-collar;married;high.school;no;yes;no;telephone;jun;tue;1129;11;96;11;nonexistent;-1.046;93.621;-40.461;2.571;5049;no
66;management;single;basic.6y;no;yes;no;cellular;jun;tue;1644;9;13;10;nonexistent;0.352;93.479;-43.003;2.749;5094;yes
57;blue-collar;married;basic.9y;no;yes;no;telephone;jul;wed;1247;8;25;13;nonexistent;-1.395;93.629;-40.881;2.227;5081;no
38;services;single;basic.4y;no;yes;no;cellular;oct;mon;679;9;53;6;nonexistent;-1.173;93.557;-41.52;3.339;5047;no
43;blue-collar;divorced;high.school;no;yes;no;telephone;jun;fri;1016;10;86;11;nonexistent;-1.502;93.863;-40.756;2.53;5087;no
50;services;divorced;high.school;no;yes;no;telephone;jun;fri;1201;10;195;12;nonexistent;-1.514;93.805;-34.867;2.912;5089;no
77;blue-collar;single;professional.course;no;yes;no;telephone;may;thu;1093;9;169;12;nonexistent;0.615;92.878;-41.799;3.067;5104;yes
47;blue-collar;married;basic.6y;no;yes;no;cellular;jul;tue;1211;10;116;8;nonexistent;-1.025;93.756;-41.445;2.68;5048;no
61;unemployed;single;high.school;no;yes;no;cellular;oct;tue;1262;10;29;10;nonexistent;-1.948;93.8;-38.727;2.743;5132;no
57;blue-collar;married;basic.6y;no;yes;no;cellular;aug;thu;1509;8;169;5;nonexistent;-2.088;93.93;-46.455;1.928;5108;no
67;admin.;single;high.school;no;yes;no;cellular;may;tue;1085;7;68;8;nonexistent;-1.447;93.364;-38.092;3.33;5130;no
62;admin.;married;professional.course;no;yes;no;cellular;apr;wed;1547;7;54;9;failure;-1.021;92.948;-40.709;3.18;5155;yes
68;unemployed;married;professional.course;no;yes;no;telephone;jul;fri;1429;7;168;11;nonexistent;-1.449;93.457;-37.917;2.953;5131;no
44;services;married;university.degree;no;yes;no;cellular;may;tue;636;10;149;8;nonexistent;-0.808;93.485;-39.113;3.594;5125;no
39;blue-collar;single;university.degree;no;yes;no;telephone;jul;wed;1187;8;95;12;nonexistent;-1.906;93.765;-41.387;2.764;5117;no
53;services;married;professional.course;no;yes;no;telephone;may;fri;1233;8;98;11;nonexistent;-1.16;93.539;-38.949;2.735;5109;no
51;management;married;basic.9y;no;yes;no;telephone;jun;tue;1325;10;145;12;nonexistent;-1.541;93.856;-37.408;2.429;5088;no
48;blue-collar;single;basic.6y;no;yes;yes;telephone;may;thu;1727;9;117;11;failure;-1.768;94.055;-38.198;2.043;5072;no
58;admin.;single;high.school;no;yes;no;telephone;may;thu;1147;8;90;10;nonexistent;-1.37;93.491;-38.153;3.239;5122;no
57;admin.;married;university.degree;no;yes;no;telephone;aug;fri;1225;9;89;10;success;-1.076;93.523;-37.716;3.101;5135;no
46;unemployed;married;high.school;no;yes;no;cellular;aug;fri;1020;9;4;7;nonexistent;-0.888;93.592;-42.705;2.876;5059;no
46;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;1334;8;60;11;failure;-1.387;93.728;-42.336;2.436;5087;no
49;technician;single;university.degree;no;yes;no;telephone;may;thu;1193;10;103;12;nonexistent;-1.618;93.563;-39.921;2.795;5076;no
56;unemployed;divorced;basic.9y;no;no;yes;cellular;jun;tue;2038;3;166;4;nonexistent;-2.118;93.361;-42.907;2.372;5133;no
48;unemployed;single;high.school;no;yes;no;telephone;aug;thu;1158;11;194;11;nonexistent;-1.587;93.992;-37.83;2.482;5070;no
62;admin.;married;professional.course;no;yes;no;telephone;may;tue;1233;12;52;13;nonexistent;-1.18;93.85;-32.993;2.374;5072;no
54;retired;married;professional.course;no;no;no;cellular;aug;wed;1459;4;195;6;nonexistent;-1.063;92.936;-38.384;3.908;5161;no
54;housemaid;divorced;professional.course;no;yes;no;cellular;sep;thu;837;9;157;7;nonexistent;-1.515;93.212;-40.989;3.015;5100;no
44;admin.;married;professional.course;no;yes;no;cellular;jun;thu;861;8;156;10;nonexistent;-1.203;93.614;-41.027;2.864;5080;no
48;unemployed;married;high.school;no;yes;no;telephone;may;tue;956;9;188;11;nonexistent;-1.095;93.511;-41.806;2.536;5091;no
51;admin.;married;high.school;no;yes;no;telephone;may;mon;1115;9;102;15;failure;-1.789;93.582;-36.686;2.755;5113;no
50;admin.;single;high.school;no;yes;no;telephone;may;wed;1083;6;91;12;nonexistent;-2.848;94.007;-37.339;2.4;5053;no
53;admin.;single;professional.course;no;yes;no;telephone;may;tue;1683;11;7;14;nonexistent;0.729;93.371;-40.566;3.572;5089;yes
51;blue-collar;married;basic.9y;no;yes;no;cellular;aug;tue;1351;10;149;10;nonexistent;-1.069;93.973;-36.624;3.335;5107;no
58;blue-collar;single;basic.9y;no;no;no;cellular;may;tue;1176;5;38;7;nonexistent;-1.418;92.772;-40.668;3.311;5148;no
54;technician;married;basic.9y;no;yes;no;telephone;may;thu;1958;11;116;14;nonexistent;-0.758;93.665;-37.176;3.522;5132;yes
39;unemployed;married;high.school;no;yes;no;cellular;jun;wed;756;10;44;8;nonexistent;-1.133;93.658;-40.101;3.277;5084;no
47;technician;married;basic.4y;no;yes;no;cellular;apr;tue;1058;8;52;9;failure;-0.225;93.074;-43.494;3.344;5121;no
49;services;married;professional.course;no;yes;no;cellular;may;fri;1541;6;99;8;nonexistent;-2.152;93.241;-42.161;2.725;5160;no
72;retired;married;basic.4y;no;yes;no;telephone;aug;thu;1458;7;93;10;nonexistent;-1.713;93.304;-41.016;2.483;5145;no
51;admin.;single;basic.4y;no;yes;no;telephone;jun;wed;1015;11;51;13;nonexistent;-1.127;93.665;-35.414;2.998;5121;no
66;services;married;basic.6y;no;yes;no;cellular;jul;wed;1239;5;151;8;nonexistent;-0.085;92.794;-40.766;3.465;5123;no
49;services;married;high.school;no;yes;no;telephone;apr;thu;1128;10;69;12;nonexistent;-1.829;93.739;-40.762;2.445;5050;no
65;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;1184;7;14;11;nonexistent;-1.577;92.876;-39.086;2.959;5162;no
60;services;married;basic.9y;no;yes;no;telephone;jun;thu;1990;9;15;14;nonexistent;-0.526;93.686;-42.766;2.355;5064;yes
49;services;married;university.degree;no;yes;no;telephone;jul;mon;1006;11;143;11;nonexistent;-1.205;93.697;-39.371;2.887;5051;no
62;admin.;married;professional.course;no;yes;yes;telephone;apr;mon;2118;9;126;15;nonexistent;-1.093;93.72;-40.102;2.111;5055;yes
45;admin.;single;university.degree;no;yes;no;telephone;may;fri;1184;8;124;14;nonexistent;-1.447;93.566;-40.517;2.639;5138;no
61;blue-collar;divorced;high.school;no;yes;no;telephone;may;wed;1228;12;163;12;nonexistent;-1.331;94.439;-37.753;1.954;5028;no
51;management;single;university.degree;no;yes;no;telephone;may;tue;1642;11;11;14;success;-1.468;94.1;-39.365;1.941;5089;no
50;management;married;professional.course;no;yes;no;cellular;aug;thu;1256;9;37;9;failure;-0.619;93.453;-42.929;2.703;5092;no
48;admin.;divorced;university.degree;no;yes;no;telephone;apr;fri;1495;11;72;13;nonexistent;-1.459;94.016;-40.914;1.903;5086;no
60;admin.;married;basic.4y;no;yes;yes;cellular;jun;mon;1695;7;114;10;nonexistent;-1.207;93.914;-36.949;3.203;5141;no
41;retired;married;basic.4y;no;yes;no;cellular;may;mon;452;8;149;6;nonexistent;-0.888;93.209;-41.899;3.694;5065;no
48;housemaid;married;basic.6y;no;yes;yes;cellular;may;fri;1886;6;143;8;nonexistent;-1.719;93.861;-40.846;2.475;5122;no
67;unemployed;married;university.degree;no;yes;no;cellular;jul;wed;1400;7;45;9;success;-1.312;93.665;-39.87;2.637;5097;no
53;services;single;high.school;no;yes;yes;cellular;mar;fri;1735;6;76;7;success;-1.335;93.442;-43.846;2.467;5120;no
45;retired;married;high.school;no;yes;no;telephone;aug;thu;902;10;8;12;failure;-1.84;93.835;-39.202;2.688;5052;no
47;admin.;married;high.school;no;yes;no;cellular;aug;wed;1124;9;24;8;nonexistent;-0.644;93.377;-40.808;3.159;5105;no
55;blue-collar;married;professional.course;no;yes;no;telephone;jun;mon;1510;8;32;11;nonexistent;-1.69;93.936;-38.853;2.66;5120;no
61;technician;single;university.degree;no;yes;no;telephone;mar;tue;1580;9;71;14;nonexistent;-1.79;93.859;-36.069;2.09;5080;no
33;blue-collar;single;professional.course;no;yes;no;cellular;aug;thu;734;8;25;6;nonexistent;-1.183;93.613;-38.85;3.48;5121;no
50;admin.;married;professional.course;no;yes;no;telephone;may;tue;977;9;113;10;failure;-1.185;93.506;-38.949;3.003;5084;no
60;blue-collar;single;basic.9y;no;yes;no;telephone;jul;thu;1657;9;174;10;nonexistent;-0.338;93.122;-38.561;2.875;5064;yes
52;technician;single;high.school;no;yes;no;cellular;jun;tue;955;9;81;10;nonexistent;-0.997;93.401;-37.9;3.069;5099;no
33;housemaid;married;university.degree;no;yes;no;cellular;jul;wed;1134;7;126;8;failure;-1.499;93.698;-43.1;3.109;5122;no
49;housemaid;married;professional.course;no;yes;no;telephone;dec;mon;1334;11;95;13;nonexistent;-2.21;94.096;-35.914;2.512;5069;no
53;blue-collar;married;high.school;no;no;no;cellular;may;wed;1321;5;127;6;nonexistent;-1.249;93.013;-41.379;3.093;5110;no
45;services;married;basic.4y;no;yes;no;cellular;aug;wed;866;10;138;9;failure;-0.85;93.457;-41.389;2.921;5089;no
48;technician;single;basic.4y;no;no;no;cellular;jun;wed;1246;4;107;5;success;-1.481;92.948;-42.975;3.108;5137;no
55;services;married;basic.4y;no;yes;no;telephone;oct;tue;1173;9;178;13;nonexistent;-2.185;93.987;-40.702;1.74;5033;no
70;blue-collar;married;high.school;no;yes;yes;telephone;may;tue;1918;6;184;11;failure;-1.098;93.341;-39.866;2.672;5167;no
51;services;single;high.school;no;yes;no;telephone;jul;tue;1631;11;1;12;failure;-1.674;93.948;-42.246;2.488;5074;yes
57;blue-collar;married;university.degree;no;yes;no;cellular;may;thu;1162;8;9;9;success;-0.888;93.331;-41.672;2.849;5117;no
60;services;married;high.school;no;no;yes;cellular;may;thu;2124;4;106;5;nonexistent;-1.81;93.616;-41.27;2.607;5143;no
54;housemaid;married;basic.9y;no;yes;no;cellular;may;wed;1579;5;48;6;nonexistent;-1.533;93.362;-40.39;3.037;5143;no
49;housemaid;married;basic.6y;no;yes;no;telephone;jun;tue;1296;9;154;12;nonexistent;-1.485;93.699;-39.829;2.486;5103;no
62;retired;married;professional.course;no;yes;no;telephone;nov;thu;1235;10;138;13;nonexistent;-0.888;93.388;-36.333;2.689;5114;no
55;services;divorced;high.school;no;yes;no;cellular;may;wed;1491;5;186;5;nonexistent;-1.161;93.237;-40.446;3.093;5121;no
39;technician;married;high.school;no;yes;no;cellular;may;thu;895;10;45;6;nonexistent;-0.574;93.571;-39.576;3.564;5088;no
